Breakdown_ID,Tournament_ID,Platform,Broadcast_Language,Platform_Peak_Viewers,Platform_Hours_Watched_k,Viewer_Share_Pct
VBD_0018876,TN_004026,YouTube,Portuguese,334061,15511.72,19.4
VBD_0018877,TN_004026,Twitch,Spanish,218977,10167.92,12.7
VBD_0018878,TN_004026,Chzzk / AfreecaTV,Korean,169395,7865.66,9.8
VBD_0018879,TN_004027,YouTube,Indonesian,1754997,106978.17,35.8
VBD_0018880,TN_004027,TikTok Live,Southeast Asian,1226433,74758.86,25.0
VBD_0018881,TN_004027,YouTube,Vietnamese,841131,51272.29,17.2
VBD_0018882,TN_004027,Twitch,English,693801,42291.6,14.2
VBD_0018883,TN_004027,Facebook Gaming,Portuguese,277731,16929.51,5.7
VBD_0018884,TN_004028,Twitch,English,151792,2793.03,47.5
VBD_0018885,TN_004028,YouTube,English,73597,1354.22,23.1
VBD_0018886,TN_004028,Twitch,European,48703,896.15,15.3
VBD_0018887,TN_004028,YouTube,Asian,40095,737.77,12.6
VBD_0018888,TN_004029,Twitch,English,1283275,94757.57,50.4
VBD_0018889,TN_004029,YouTube,English,577950,42676.08,22.7
VBD_0018890,TN_004029,Twitch,European,322271,23796.63,12.7
VBD_0018891,TN_004029,YouTube,Asian,304637,22494.59,12.0
VBD_0018892,TN_004030,YouTube,Indonesian,76880,910.83,37.9
VBD_0018893,TN_004030,TikTok Live,Southeast Asian,55542,658.03,27.4
VBD_0018894,TN_004030,YouTube,Vietnamese,43579,516.3,21.5
VBD_0018895,TN_004030,Twitch,English,32071,379.96,15.8
VBD_0018896,TN_004030,Facebook Gaming,Portuguese,7799,92.41,3.8
VBD_0018897,TN_004031,YouTube,Indonesian,165535,3779.76,34.7
VBD_0018898,TN_004031,TikTok Live,Southeast Asian,115790,2643.91,24.2
VBD_0018899,TN_004031,YouTube,Vietnamese,93329,2131.05,19.5
VBD_0018900,TN_004031,Twitch,English,78113,1783.61,16.4
VBD_0018901,TN_004031,Facebook Gaming,Portuguese,16118,368.03,3.4
VBD_0018902,TN_004032,Twitch,English,88575,1302.63,49.1
VBD_0018903,TN_004032,YouTube,English,48961,720.05,27.1
VBD_0018904,TN_004032,Twitch,European,24028,353.37,13.3
VBD_0018905,TN_004032,YouTube,Asian,21055,309.66,11.7
VBD_0018906,TN_004033,Twitch,English,686672,28815.92,47.1
VBD_0018907,TN_004033,YouTube,English,360546,15130.16,24.8
VBD_0018908,TN_004033,Twitch,European,236769,9935.92,16.3
VBD_0018909,TN_004033,YouTube,Asian,118817,4986.12,8.2
VBD_0018910,TN_004034,Twitch,English,720793,40513.66,44.7
VBD_0018911,TN_004034,Twitch,Russian,285918,16070.65,17.7
VBD_0018912,TN_004034,YouTube,Portuguese,308314,17329.47,19.1
VBD_0018913,TN_004034,Twitch,Spanish,147911,8313.69,9.2
VBD_0018914,TN_004034,Chzzk / AfreecaTV,Korean,100912,5671.98,6.3
VBD_0018915,TN_004035,YouTube,Indonesian,17573,483.3,35.1
VBD_0018916,TN_004035,TikTok Live,Southeast Asian,11361,312.47,22.7
VBD_0018917,TN_004035,YouTube,Vietnamese,11398,313.48,22.7
VBD_0018918,TN_004035,Twitch,English,6037,166.04,12.0
VBD_0018919,TN_004035,Facebook Gaming,Portuguese,3797,104.43,7.6
VBD_0018920,TN_004036,Twitch,English,849641,58071.24,47.9
VBD_0018921,TN_004036,Twitch,Russian,406511,27784.21,22.9
VBD_0018922,TN_004036,YouTube,Portuguese,321007,21940.19,18.1
VBD_0018923,TN_004036,Twitch,Spanish,207361,14172.75,11.7
VBD_0018924,TN_004036,Chzzk / AfreecaTV,Korean,174645,11936.68,9.8
VBD_0018925,TN_004037,Twitch,English,51678,826.75,52.6
VBD_0018926,TN_004037,YouTube,English,25343,405.45,25.8
VBD_0018927,TN_004037,Twitch,European,14420,230.69,14.7
VBD_0018928,TN_004037,YouTube,Asian,12700,203.18,12.9
VBD_0018929,TN_004038,Twitch,English,33698,1089.03,46.0
VBD_0018930,TN_004038,Twitch,Russian,12828,414.57,17.5
VBD_0018931,TN_004038,YouTube,Portuguese,14488,468.21,19.8
VBD_0018932,TN_004038,Twitch,Spanish,9511,307.4,13.0
VBD_0018933,TN_004038,Chzzk / AfreecaTV,Korean,5933,191.74,8.1
VBD_0018934,TN_004039,Twitch,English,39952,942.2,49.6
VBD_0018935,TN_004039,YouTube,English,18602,438.7,23.1
VBD_0018936,TN_004039,Twitch,European,10942,258.06,13.6
VBD_0018937,TN_004039,YouTube,Asian,6363,150.06,7.9
VBD_0018938,TN_004040,YouTube,Indonesian,128020,3304.69,32.2
VBD_0018939,TN_004040,TikTok Live,Southeast Asian,96143,2481.83,24.2
VBD_0018940,TN_004040,YouTube,Vietnamese,81130,2094.28,20.4
VBD_0018941,TN_004040,Twitch,English,51874,1339.06,13.0
VBD_0018942,TN_004040,Facebook Gaming,Portuguese,27536,710.82,6.9
VBD_0018943,TN_004041,Twitch,English,3244832,162400.64,49.2
VBD_0018944,TN_004041,YouTube,English,1476642,73904.47,22.4
VBD_0018945,TN_004041,Twitch,European,1156996,57906.54,17.5
VBD_0018946,TN_004041,YouTube,Asian,852878,42685.73,12.9
VBD_0018947,TN_004042,Twitch,English,521018,28739.45,35.7
VBD_0018948,TN_004042,YouTube,Vietnamese,390890,21561.57,26.8
VBD_0018949,TN_004042,YouTube,Korean,332370,18333.58,22.8
VBD_0018950,TN_004042,AfreecaTV / SOOP,Korean,198991,10976.41,13.7
VBD_0018951,TN_004042,Twitch,Spanish,104189,5747.09,7.1
VBD_0018952,TN_004043,Twitch,English,63984,1038.22,37.1
VBD_0018953,TN_004043,YouTube,Vietnamese,44160,716.56,25.6
VBD_0018954,TN_004043,YouTube,Korean,35651,578.48,20.7
VBD_0018955,TN_004043,AfreecaTV / SOOP,Korean,20518,332.94,11.9
VBD_0018956,TN_004043,Twitch,Spanish,8969,145.53,5.2
VBD_0018957,TN_004044,YouTube,Indonesian,51391,562.38,34.2
VBD_0018958,TN_004044,TikTok Live,Southeast Asian,38347,419.64,25.5
VBD_0018959,TN_004044,YouTube,Vietnamese,30525,334.05,20.3
VBD_0018960,TN_004044,Twitch,English,21240,232.43,14.1
VBD_0018961,TN_004044,Facebook Gaming,Portuguese,10300,112.72,6.9
VBD_0018962,TN_004045,Twitch,English,1402041,44151.8,37.5
VBD_0018963,TN_004045,YouTube,Vietnamese,1011977,31868.27,27.1
VBD_0018964,TN_004045,YouTube,Korean,666475,20988.04,17.8
VBD_0018965,TN_004045,AfreecaTV / SOOP,Korean,525549,16550.12,14.0
VBD_0018966,TN_004045,Twitch,Spanish,259179,8161.83,6.9
VBD_0018967,TN_004046,Twitch,English,2016732,140543.9,36.4
VBD_0018968,TN_004046,YouTube,Vietnamese,1386838,96647.29,25.0
VBD_0018969,TN_004046,YouTube,Korean,1243627,86667.06,22.4
VBD_0018970,TN_004046,AfreecaTV / SOOP,Korean,809539,56415.92,14.6
VBD_0018971,TN_004046,Twitch,Spanish,556730,38797.96,10.0
VBD_0018972,TN_004047,Twitch,English,407927,28416.23,52.2
VBD_0018973,TN_004047,YouTube,English,198978,13860.85,25.5
VBD_0018974,TN_004047,Twitch,European,102469,7138.02,13.1
VBD_0018975,TN_004047,YouTube,Asian,78318,5455.64,10.0
VBD_0018976,TN_004048,YouTube,Indonesian,4442,203.76,36.1
VBD_0018977,TN_004048,TikTok Live,Southeast Asian,3208,147.16,26.1
VBD_0018978,TN_004048,YouTube,Vietnamese,2386,109.47,19.4
VBD_0018979,TN_004048,Twitch,English,1651,75.73,13.4
VBD_0018980,TN_004048,Facebook Gaming,Portuguese,726,33.34,5.9
VBD_0018981,TN_004049,Twitch,English,29351,269.35,46.1
VBD_0018982,TN_004049,Twitch,Russian,13460,123.52,21.1
VBD_0018983,TN_004049,YouTube,Portuguese,11302,103.72,17.7
VBD_0018984,TN_004049,Twitch,Spanish,7687,70.55,12.1
VBD_0018985,TN_004049,Chzzk / AfreecaTV,Korean,4187,38.43,6.6
VBD_0018986,TN_004050,Twitch,English,60369,2342.73,43.3
VBD_0018987,TN_004050,Twitch,Russian,25429,986.84,18.2
VBD_0018988,TN_004050,YouTube,Portuguese,20945,812.84,15.0
VBD_0018989,TN_004050,Twitch,Spanish,10382,402.91,7.4
VBD_0018990,TN_004050,Chzzk / AfreecaTV,Korean,6293,244.22,4.5
VBD_0018991,TN_004051,Twitch,English,3578772,152487.33,47.9
VBD_0018992,TN_004051,Twitch,Russian,1601160,68223.58,21.4
VBD_0018993,TN_004051,YouTube,Portuguese,1555498,66277.98,20.8
VBD_0018994,TN_004051,Twitch,Spanish,683316,29115.33,9.1
VBD_0018995,TN_004051,Chzzk / AfreecaTV,Korean,671380,28606.73,9.0
VBD_0018996,TN_004052,YouTube,Indonesian,81814,627.81,36.8
VBD_0018997,TN_004052,TikTok Live,Southeast Asian,51473,394.99,23.1
VBD_0018998,TN_004052,YouTube,Vietnamese,45774,351.26,20.6
VBD_0018999,TN_004052,Twitch,English,31696,243.22,14.2
VBD_0019000,TN_004052,Facebook Gaming,Portuguese,15536,119.22,7.0
VBD_0019001,TN_004053,YouTube,Indonesian,40003,350.84,34.4
VBD_0019002,TN_004053,TikTok Live,Southeast Asian,28507,250.01,24.5
VBD_0019003,TN_004053,YouTube,Vietnamese,20286,177.91,17.4
VBD_0019004,TN_004053,Twitch,English,16402,143.85,14.1
VBD_0019005,TN_004053,Facebook Gaming,Portuguese,5284,46.35,4.5
VBD_0019006,TN_004054,Twitch,English,126012,2356.74,52.1
VBD_0019007,TN_004054,YouTube,English,60089,1123.82,24.8
VBD_0019008,TN_004054,Twitch,European,40586,759.07,16.8
VBD_0019009,TN_004054,YouTube,Asian,27663,517.39,11.4
VBD_0019010,TN_004055,YouTube,Indonesian,127787,1514.27,33.2
VBD_0019011,TN_004055,TikTok Live,Southeast Asian,91121,1079.79,23.7
VBD_0019012,TN_004055,YouTube,Vietnamese,76710,909.01,19.9
VBD_0019013,TN_004055,Twitch,English,51608,611.55,13.4
VBD_0019014,TN_004055,Facebook Gaming,Portuguese,8067,95.59,2.1
VBD_0019015,TN_004056,YouTube,Indonesian,352994,22941.98,34.5
VBD_0019016,TN_004056,TikTok Live,Southeast Asian,240155,15608.31,23.5
VBD_0019017,TN_004056,YouTube,Vietnamese,226761,14737.82,22.2
VBD_0019018,TN_004056,Twitch,English,149096,9690.16,14.6
VBD_0019019,TN_004056,Facebook Gaming,Portuguese,63818,4147.74,6.2
VBD_0019020,TN_004057,YouTube,Indonesian,220971,12477.5,32.8
VBD_0019021,TN_004057,TikTok Live,Southeast Asian,173720,9809.44,25.8
VBD_0019022,TN_004057,YouTube,Vietnamese,133061,7513.56,19.7
VBD_0019023,TN_004057,Twitch,English,85646,4836.18,12.7
VBD_0019024,TN_004057,Facebook Gaming,Portuguese,31955,1804.43,4.7
VBD_0019025,TN_004058,Twitch,English,107866,1946.89,52.6
VBD_0019026,TN_004058,YouTube,English,48279,871.39,23.5
VBD_0019027,TN_004058,Twitch,European,36449,657.88,17.8
VBD_0019028,TN_004058,YouTube,Asian,18457,333.13,9.0
VBD_0019029,TN_004059,Twitch,English,90827,977.38,37.8
VBD_0019030,TN_004059,YouTube,Vietnamese,53819,579.14,22.4
VBD_0019031,TN_004059,YouTube,Korean,49880,536.75,20.8
VBD_0019032,TN_004059,AfreecaTV / SOOP,Korean,27484,295.75,11.4
VBD_0019033,TN_004059,Twitch,Spanish,19886,214.0,8.3
VBD_0019034,TN_004060,YouTube,Indonesian,21874,358.3,33.1
VBD_0019035,TN_004060,TikTok Live,Southeast Asian,16550,271.11,25.0
VBD_0019036,TN_004060,YouTube,Vietnamese,13769,225.54,20.8
VBD_0019037,TN_004060,Twitch,English,9479,155.27,14.3
VBD_0019038,TN_004060,Facebook Gaming,Portuguese,1810,29.65,2.7
VBD_0019039,TN_004061,Twitch,English,60007,1676.97,32.9
VBD_0019040,TN_004061,YouTube,Vietnamese,43056,1203.25,23.6
VBD_0019041,TN_004061,YouTube,Korean,35529,992.9,19.5
VBD_0019042,TN_004061,AfreecaTV / SOOP,Korean,16508,461.36,9.1
VBD_0019043,TN_004061,Twitch,Spanish,18700,522.6,10.3
VBD_0019044,TN_004062,Twitch,English,151594,4178.25,32.5
VBD_0019045,TN_004062,YouTube,Vietnamese,123809,3412.45,26.6
VBD_0019046,TN_004062,YouTube,Korean,103396,2849.83,22.2
VBD_0019047,TN_004062,AfreecaTV / SOOP,Korean,68269,1881.65,14.7
VBD_0019048,TN_004062,Twitch,Spanish,38863,1071.17,8.3
VBD_0019049,TN_004063,Twitch,English,3099785,215301.41,46.8
VBD_0019050,TN_004063,Twitch,Russian,1304501,90606.59,19.7
VBD_0019051,TN_004063,YouTube,Portuguese,1326785,92154.39,20.0
VBD_0019052,TN_004063,Twitch,Spanish,611551,42476.49,9.2
VBD_0019053,TN_004063,Chzzk / AfreecaTV,Korean,454172,31545.39,6.9
VBD_0019054,TN_004064,Twitch,English,2029278,96091.32,35.5
VBD_0019055,TN_004064,YouTube,Vietnamese,1348661,63862.43,23.6
VBD_0019056,TN_004064,YouTube,Korean,1227594,58129.63,21.5
VBD_0019057,TN_004064,AfreecaTV / SOOP,Korean,707843,33518.11,12.4
VBD_0019058,TN_004064,Twitch,Spanish,373951,17707.54,6.5
VBD_0019059,TN_004065,YouTube,Indonesian,77074,1633.54,32.1
VBD_0019060,TN_004065,TikTok Live,Southeast Asian,66731,1414.32,27.8
VBD_0019061,TN_004065,YouTube,Vietnamese,41122,871.57,17.1
VBD_0019062,TN_004065,Twitch,English,35691,756.46,14.9
VBD_0019063,TN_004065,Facebook Gaming,Portuguese,10960,232.3,4.6
VBD_0019064,TN_004066,Twitch,English,13852,315.5,47.7
VBD_0019065,TN_004066,Twitch,Russian,6675,152.04,23.0
VBD_0019066,TN_004066,YouTube,Portuguese,4444,101.23,15.3
VBD_0019067,TN_004066,Twitch,Spanish,3715,84.62,12.8
VBD_0019068,TN_004066,Chzzk / AfreecaTV,Korean,1985,45.23,6.8
VBD_0019069,TN_004067,YouTube,Indonesian,30114,618.6,38.0
VBD_0019070,TN_004067,TikTok Live,Southeast Asian,20495,421.02,25.8
VBD_0019071,TN_004067,YouTube,Vietnamese,16722,343.51,21.1
VBD_0019072,TN_004067,Twitch,English,10606,217.88,13.4
VBD_0019073,TN_004067,Facebook Gaming,Portuguese,2956,60.73,3.7
VBD_0019074,TN_004068,YouTube,Indonesian,410350,26352.04,34.5
VBD_0019075,TN_004068,TikTok Live,Southeast Asian,268529,17244.54,22.6
VBD_0019076,TN_004068,YouTube,Vietnamese,262497,16857.16,22.1
VBD_0019077,TN_004068,Twitch,English,166142,10669.43,14.0
VBD_0019078,TN_004068,Facebook Gaming,Portuguese,47640,3059.41,4.0
VBD_0019079,TN_004069,Twitch,English,176233,14767.97,37.0
VBD_0019080,TN_004069,YouTube,Vietnamese,112203,9402.37,23.6
VBD_0019081,TN_004069,YouTube,Korean,81816,6856.08,17.2
VBD_0019082,TN_004069,AfreecaTV / SOOP,Korean,46787,3920.69,9.8
VBD_0019083,TN_004069,Twitch,Spanish,36362,3047.07,7.6
VBD_0019084,TN_004070,YouTube,Indonesian,678293,25875.07,36.8
VBD_0019085,TN_004070,TikTok Live,Southeast Asian,485314,18513.44,26.4
VBD_0019086,TN_004070,YouTube,Vietnamese,318892,12164.9,17.3
VBD_0019087,TN_004070,Twitch,English,260877,9951.75,14.2
VBD_0019088,TN_004070,Facebook Gaming,Portuguese,43868,1673.47,2.4
VBD_0019089,TN_004071,YouTube,Indonesian,26251,302.68,33.4
VBD_0019090,TN_004071,TikTok Live,Southeast Asian,17446,201.16,22.2
VBD_0019091,TN_004071,YouTube,Vietnamese,15797,182.15,20.1
VBD_0019092,TN_004071,Twitch,English,12516,144.31,15.9
VBD_0019093,TN_004071,Facebook Gaming,Portuguese,2650,30.57,3.4
VBD_0019094,TN_004072,YouTube,Indonesian,43484,917.88,34.1
VBD_0019095,TN_004072,TikTok Live,Southeast Asian,28901,610.07,22.7
VBD_0019096,TN_004072,YouTube,Vietnamese,27554,581.62,21.6
VBD_0019097,TN_004072,Twitch,English,20178,425.93,15.8
VBD_0019098,TN_004072,Facebook Gaming,Portuguese,5023,106.03,3.9
VBD_0019099,TN_004073,YouTube,Indonesian,118915,2528.42,36.1
VBD_0019100,TN_004073,TikTok Live,Southeast Asian,88406,1879.73,26.9
VBD_0019101,TN_004073,YouTube,Vietnamese,62921,1337.85,19.1
VBD_0019102,TN_004073,Twitch,English,42018,893.42,12.8
VBD_0019103,TN_004073,Facebook Gaming,Portuguese,24062,511.62,7.3
VBD_0019104,TN_004074,Twitch,English,55138,1541.92,47.9
VBD_0019105,TN_004074,Twitch,Russian,20994,587.1,18.2
VBD_0019106,TN_004074,YouTube,Portuguese,19536,546.32,17.0
VBD_0019107,TN_004074,Twitch,Spanish,13382,374.24,11.6
VBD_0019108,TN_004074,Chzzk / AfreecaTV,Korean,10351,289.49,9.0
VBD_0019109,TN_004075,YouTube,Indonesian,613573,34180.9,35.3
VBD_0019110,TN_004075,TikTok Live,Southeast Asian,426435,23755.83,24.5
VBD_0019111,TN_004075,YouTube,Vietnamese,367138,20452.49,21.1
VBD_0019112,TN_004075,Twitch,English,305896,17040.83,17.6
VBD_0019113,TN_004075,Facebook Gaming,Portuguese,116592,6495.11,6.7
VBD_0019114,TN_004076,YouTube,Indonesian,159062,2087.95,37.4
VBD_0019115,TN_004076,TikTok Live,Southeast Asian,115411,1514.96,27.2
VBD_0019116,TN_004076,YouTube,Vietnamese,84703,1111.87,19.9
VBD_0019117,TN_004076,Twitch,English,75288,988.28,17.7
VBD_0019118,TN_004076,Facebook Gaming,Portuguese,18277,239.93,4.3
VBD_0019119,TN_004077,YouTube,Indonesian,94700,1735.5,36.8
VBD_0019120,TN_004077,TikTok Live,Southeast Asian,56729,1039.63,22.1
VBD_0019121,TN_004077,YouTube,Vietnamese,57174,1047.78,22.2
VBD_0019122,TN_004077,Twitch,English,44336,812.51,17.3
VBD_0019123,TN_004077,Facebook Gaming,Portuguese,11062,202.73,4.3
VBD_0019124,TN_004078,Twitch,English,902227,49524.53,47.1
VBD_0019125,TN_004078,YouTube,English,427879,23486.89,22.3
VBD_0019126,TN_004078,Twitch,European,269574,14797.32,14.1
VBD_0019127,TN_004078,YouTube,Asian,234988,12898.86,12.3
VBD_0019128,TN_004079,Twitch,English,227877,10244.07,51.3
VBD_0019129,TN_004079,YouTube,English,105511,4743.2,23.7
VBD_0019130,TN_004079,Twitch,European,62798,2823.07,14.1
VBD_0019131,TN_004079,YouTube,Asian,33462,1504.3,7.5
VBD_0019132,TN_004080,Twitch,English,1113264,49700.14,33.4
VBD_0019133,TN_004080,YouTube,Vietnamese,844255,37690.6,25.3
VBD_0019134,TN_004080,YouTube,Korean,622199,27777.21,18.7
VBD_0019135,TN_004080,AfreecaTV / SOOP,Korean,465867,20797.98,14.0
VBD_0019136,TN_004080,Twitch,Spanish,315952,14105.24,9.5
VBD_0019137,TN_004081,YouTube,Indonesian,1597944,46715.56,36.0
VBD_0019138,TN_004081,TikTok Live,Southeast Asian,1171059,34235.67,26.4
VBD_0019139,TN_004081,YouTube,Vietnamese,766350,22404.1,17.2
VBD_0019140,TN_004081,Twitch,English,698692,20426.13,15.7
VBD_0019141,TN_004081,Facebook Gaming,Portuguese,161787,4729.83,3.6
VBD_0019142,TN_004082,YouTube,Indonesian,57769,1303.1,37.5
VBD_0019143,TN_004082,TikTok Live,Southeast Asian,43097,972.13,28.0
VBD_0019144,TN_004082,YouTube,Vietnamese,34421,776.43,22.3
VBD_0019145,TN_004082,Twitch,English,26059,587.82,16.9
VBD_0019146,TN_004082,Facebook Gaming,Portuguese,6054,136.58,3.9
VBD_0019147,TN_004083,Twitch,English,2475526,139648.52,47.6
VBD_0019148,TN_004083,YouTube,English,1203294,67879.84,23.1
VBD_0019149,TN_004083,Twitch,European,669670,37777.24,12.9
VBD_0019150,TN_004083,YouTube,Asian,454709,25650.9,8.7
VBD_0019151,TN_004084,Twitch,English,1038670,72597.24,32.7
VBD_0019152,TN_004084,YouTube,Vietnamese,871955,60944.79,27.4
VBD_0019153,TN_004084,YouTube,Korean,609110,42573.37,19.1
VBD_0019154,TN_004084,AfreecaTV / SOOP,Korean,315866,22077.27,9.9
VBD_0019155,TN_004084,Twitch,Spanish,283290,19800.44,8.9
VBD_0019156,TN_004085,Twitch,English,1431696,76568.46,32.5
VBD_0019157,TN_004085,YouTube,Vietnamese,1035328,55370.34,23.5
VBD_0019158,TN_004085,YouTube,Korean,818209,43758.59,18.6
VBD_0019159,TN_004085,AfreecaTV / SOOP,Korean,474325,25367.36,10.8
VBD_0019160,TN_004085,Twitch,Spanish,366424,19596.73,8.3
VBD_0019161,TN_004086,Twitch,English,94102,856.87,52.6
VBD_0019162,TN_004086,YouTube,English,40842,371.9,22.8
VBD_0019163,TN_004086,Twitch,European,29325,267.03,16.4
VBD_0019164,TN_004086,YouTube,Asian,18601,169.38,10.4
VBD_0019165,TN_004087,Twitch,English,45807,674.48,37.2
VBD_0019166,TN_004087,YouTube,Vietnamese,29901,440.28,24.3
VBD_0019167,TN_004087,YouTube,Korean,24893,366.55,20.2
VBD_0019168,TN_004087,AfreecaTV / SOOP,Korean,12688,186.83,10.3
VBD_0019169,TN_004087,Twitch,Spanish,13133,193.39,10.7
VBD_0019170,TN_004088,Twitch,English,32213,553.49,43.0
VBD_0019171,TN_004088,Twitch,Russian,13798,237.09,18.4
VBD_0019172,TN_004088,YouTube,Portuguese,12143,208.66,16.2
VBD_0019173,TN_004088,Twitch,Spanish,9562,164.31,12.8
VBD_0019174,TN_004088,Chzzk / AfreecaTV,Korean,5911,101.58,7.9
VBD_0019175,TN_004089,Twitch,English,310749,19113.67,45.7
VBD_0019176,TN_004089,Twitch,Russian,147745,9087.55,21.7
VBD_0019177,TN_004089,YouTube,Portuguese,124284,7644.51,18.3
VBD_0019178,TN_004089,Twitch,Spanish,64241,3951.4,9.4
VBD_0019179,TN_004089,Chzzk / AfreecaTV,Korean,56407,3469.54,8.3
VBD_0019180,TN_004090,YouTube,Indonesian,22315,341.89,34.5
VBD_0019181,TN_004090,TikTok Live,Southeast Asian,17773,272.3,27.4
VBD_0019182,TN_004090,YouTube,Vietnamese,13383,205.05,20.7
VBD_0019183,TN_004090,Twitch,English,9035,138.42,14.0
VBD_0019184,TN_004090,Facebook Gaming,Portuguese,2871,44.0,4.4
VBD_0019185,TN_004091,Twitch,English,325780,8281.12,50.8
VBD_0019186,TN_004091,YouTube,English,151693,3855.97,23.6
VBD_0019187,TN_004091,Twitch,European,78980,2007.63,12.3
VBD_0019188,TN_004091,YouTube,Asian,68283,1735.72,10.6
VBD_0019189,TN_004092,Twitch,English,1245453,55972.59,43.3
VBD_0019190,TN_004092,Twitch,Russian,502991,22605.22,17.5
VBD_0019191,TN_004092,YouTube,Portuguese,496233,22301.49,17.2
VBD_0019192,TN_004092,Twitch,Spanish,299361,13453.78,10.4
VBD_0019193,TN_004092,Chzzk / AfreecaTV,Korean,216875,9746.72,7.5
VBD_0019194,TN_004093,Twitch,English,115217,2073.06,49.0
VBD_0019195,TN_004093,YouTube,English,53213,957.44,22.6
VBD_0019196,TN_004093,Twitch,European,41856,753.1,17.8
VBD_0019197,TN_004093,YouTube,Asian,19910,358.25,8.5
VBD_0019198,TN_004094,Twitch,English,52330,493.21,46.5
VBD_0019199,TN_004094,Twitch,Russian,25018,235.79,22.2
VBD_0019200,TN_004094,YouTube,Portuguese,22416,211.27,19.9
VBD_0019201,TN_004094,Twitch,Spanish,14497,136.63,12.9
VBD_0019202,TN_004094,Chzzk / AfreecaTV,Korean,9732,91.73,8.6
VBD_0019203,TN_004095,Twitch,English,644375,42314.76,50.6
VBD_0019204,TN_004095,YouTube,English,326985,21472.45,25.7
VBD_0019205,TN_004095,Twitch,European,153051,10050.57,12.0
VBD_0019206,TN_004095,YouTube,Asian,138844,9117.63,10.9
VBD_0019207,TN_004096,YouTube,Indonesian,48648,381.72,35.3
VBD_0019208,TN_004096,TikTok Live,Southeast Asian,33021,259.1,24.0
VBD_0019209,TN_004096,YouTube,Vietnamese,30503,239.35,22.1
VBD_0019210,TN_004096,Twitch,English,20679,162.26,15.0
VBD_0019211,TN_004096,Facebook Gaming,Portuguese,4824,37.86,3.5
VBD_0019212,TN_004097,YouTube,Indonesian,147749,4210.22,35.9
VBD_0019213,TN_004097,TikTok Live,Southeast Asian,92057,2623.23,22.4
VBD_0019214,TN_004097,YouTube,Vietnamese,89843,2560.16,21.8
VBD_0019215,TN_004097,Twitch,English,69354,1976.29,16.9
VBD_0019216,TN_004097,Facebook Gaming,Portuguese,14003,399.04,3.4
VBD_0019217,TN_004098,Twitch,English,101457,2175.66,34.9
VBD_0019218,TN_004098,YouTube,Vietnamese,79264,1699.76,27.3
VBD_0019219,TN_004098,YouTube,Korean,51444,1103.18,17.7
VBD_0019220,TN_004098,AfreecaTV / SOOP,Korean,43561,934.14,15.0
VBD_0019221,TN_004098,Twitch,Spanish,19945,427.72,6.9
VBD_0019222,TN_004099,Twitch,English,21681,288.43,34.3
VBD_0019223,TN_004099,YouTube,Vietnamese,15150,201.54,24.0
VBD_0019224,TN_004099,YouTube,Korean,13346,177.55,21.1
VBD_0019225,TN_004099,AfreecaTV / SOOP,Korean,8163,108.6,12.9
VBD_0019226,TN_004099,Twitch,Spanish,5718,76.07,9.1
VBD_0019227,TN_004100,YouTube,Indonesian,1374327,112077.43,32.9
VBD_0019228,TN_004100,TikTok Live,Southeast Asian,1024840,83576.45,24.5
VBD_0019229,TN_004100,YouTube,Vietnamese,920635,75078.51,22.0
VBD_0019230,TN_004100,Twitch,English,751609,61294.28,18.0
VBD_0019231,TN_004100,Facebook Gaming,Portuguese,210801,17191.0,5.0
VBD_0019232,TN_004101,Twitch,English,54962,1777.53,49.7
VBD_0019233,TN_004101,YouTube,English,29890,966.67,27.0
VBD_0019234,TN_004101,Twitch,European,19917,644.14,18.0
VBD_0019235,TN_004101,YouTube,Asian,7955,257.3,7.2
VBD_0019236,TN_004102,Twitch,English,1099907,45762.0,47.4
VBD_0019237,TN_004102,YouTube,English,635335,26433.32,27.4
VBD_0019238,TN_004102,Twitch,European,354321,14741.65,15.3
VBD_0019239,TN_004102,YouTube,Asian,245850,10228.7,10.6
VBD_0019240,TN_004103,Twitch,English,98461,2498.87,47.6
VBD_0019241,TN_004103,YouTube,English,53567,1359.5,25.9
VBD_0019242,TN_004103,Twitch,European,27550,699.2,13.3
VBD_0019243,TN_004103,YouTube,Asian,21040,533.98,10.2
VBD_0019244,TN_004104,YouTube,Indonesian,30340,806.85,32.7
VBD_0019245,TN_004104,TikTok Live,Southeast Asian,20672,549.76,22.3
VBD_0019246,TN_004104,YouTube,Vietnamese,18342,487.79,19.8
