Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Cleaned,Prize_Pool_Capped,Audience_Retention_Rate,Daily_Hours_Watched
TN_005091,Overwatch 2 Tier Championship 2015,G_11,2015,3,2015-03-08,2015-03-22,14,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,6384.57,0,72779,20557,2302.38,112,TM_00110,0.0877,6384.57,6384.57,28.25,164455.71
TN_005092,Street Fighter 6 Tier Championship 2021,G_17,2021,2,2021-02-23,2021-03-27,32,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,Thailand,Bangkok,THA,894651.8,0,1314483,534070,119631.68,224,TM_00149,0.6806,894651.8,852341.4587500001,40.63,3738490.0
TN_005093,Counter-Strike 2 Tier Championship 2020,G_03,2020,3,2020-03-17,2020-03-31,14,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,43865.1,0,90787,39834,3903.73,98,TM_00078,0.4832,43865.1,43865.1,43.88,278837.86
TN_005094,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,12,2018-12-20,2019-01-03,14,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,44611.64,0,21974,6562,643.08,98,TM_00122,2.0302,44611.64,44611.64,29.86,45934.29
TN_005095,PUBG Mobile Tier Championship 2013,G_05,2013,8,2013-08-11,2013-09-07,27,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,United Kingdom,London,GBR,2096387.89,0,3114015,1394893,301296.89,216,TM_00048,0.6732,2096387.89,852341.4587500001,44.79,11159144.07
TN_005096,Tekken 8 Tier Championship 2018,G_16,2018,12,2018-12-25,2019-01-26,32,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,Germany,Berlin,DEU,212718.7,0,1108155,313350,60163.2,192,TM_00059,0.192,212718.7,212718.7,28.28,1880100.0
TN_005097,Call of Duty: Warzone Tier Championship 2019,G_15,2019,1,2019-01-11,2019-02-09,29,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Singapore,Singapore,SGP,460180.29,0,2006095,608579,141190.33,232,TM_00058,0.2294,460180.29,460180.29,30.34,4868632.07
TN_005098,StarCraft II Tier Championship 2017,G_13,2017,10,2017-10-16,2017-11-11,26,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Poland,Katowice,POL,2919366.38,0,1936122,691463,143824.3,208,TM_00155,1.5078,2919366.38,852341.4587500001,35.71,5531703.85
TN_005099,Rainbow Six Siege Tier Championship 2020,G_09,2020,1,2020-01-16,2020-02-19,34,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,Vietnam,Ho Chi Minh City,VNM,1140322.09,0,3965653,1331708,226390.36,170,TM_00049,0.2875,1140322.09,852341.4587500001,33.58,6658540.0
TN_005100,Mobile Legends: Bang Bang Tier Championship 2021,G_07,2021,6,2021-06-19,2021-07-22,33,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Poland,Katowice,POL,4414223.52,0,6016664,1968943,454825.83,231,TM_00014,0.7337,4414223.52,852341.4587500001,32.72,13782600.91
TN_005101,CrossFire Tier Championship 2017,G_20,2017,12,2017-12-22,2018-01-15,24,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,United States,Seattle,USA,259640.81,0,996684,328491,55186.49,168,TM_00109,0.2605,259640.81,259640.81,32.96,2299437.08
TN_005102,Teamfight Tactics Tier Championship 2017,G_19,2017,4,2017-04-19,2017-05-10,21,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,China,Shanghai,CHN,168575.83,0,1292888,439178,64559.17,147,TM_00035,0.1304,168575.83,168575.83,33.97,3074246.19
TN_005103,Overwatch 2 Tier Championship 2018,G_11,2018,7,2018-07-24,2018-08-11,18,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,South Korea,Seoul,KOR,330793.48,0,797126,290029,36543.65,126,TM_00110,0.415,330793.48,330793.48,36.38,2030202.78
TN_005104,Street Fighter 6 Tier Championship 2015,G_17,2015,9,2015-09-21,2015-10-03,12,Tier 4 (Regional / Qualifier),Offline (LAN),Capcom,Philippines,Manila,PHL,43856.48,0,2000,684,65.66,96,TM_00074,21.9282,43856.48,43856.48,34.2,5471.67
TN_005105,Fortnite Tier Championship 2013,G_08,2013,7,2013-07-23,2013-07-26,3,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,46177.5,0,40552,13350,320.4,24,TM_00112,1.1387,46177.5,46177.5,32.92,106800.0
TN_005106,PUBG Mobile Tier Championship 2018,G_05,2018,4,2018-04-12,2018-05-17,35,Tier 2 (A-Tier / Major),Offline (LAN),Krafton / Tencent,Vietnam,Ho Chi Minh City,VNM,942757.14,0,1318927,409927,114779.56,280,TM_00139,0.7148,942757.14,852341.4587500001,31.08,3279416.0
TN_005107,Call of Duty: Warzone Tier Championship 2016,G_15,2016,7,2016-07-01,2016-07-25,24,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,United Kingdom,London,GBR,189284.88,0,993174,440690,63459.36,144,TM_00058,0.1906,189284.88,189284.88,44.37,2644140.0
TN_005108,Overwatch 2 Tier Championship 2013,G_11,2013,2,2013-02-02,2013-03-04,30,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,United States,Los Angeles,USA,144728.74,0,698598,255036,53557.56,210,TM_00147,0.2072,144728.74,144728.74,36.51,1785252.0
TN_005109,VALORANT Tier Championship 2020,G_04,2020,3,2020-03-13,2020-04-17,35,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Germany,Berlin,DEU,2763124.55,0,3948846,1404398,393231.44,280,TM_00016,0.6997,2763124.55,852341.4587500001,35.56,11235184.0
TN_005110,Counter-Strike 2 Tier Championship 2015,G_03,2015,5,2015-05-27,2015-06-13,17,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Vietnam,Ho Chi Minh City,VNM,15709703.33,0,4056989,1378061,117135.18,85,TM_00032,3.8723,15709703.33,852341.4587500001,33.97,6890304.71
TN_005111,League of Legends Tier Championship 2021,G_01,2021,3,2021-03-28,2021-04-04,7,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,65409.99,0,46294,17621,863.43,49,TM_00072,1.4129,65409.99,65409.99,38.06,123347.14
TN_005112,Overwatch 2 Tier Championship 2026,G_11,2026,10,2026-10-10,2026-11-09,30,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,China,Shanghai,CHN,489808.68,0,851914,339701,61146.18,180,TM_00147,0.575,489808.68,489808.68,39.88,2038206.0
TN_005113,Rainbow Six Siege Tier Championship 2019,G_09,2019,6,2019-06-13,2019-06-19,6,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Thailand,Bangkok,THA,127256.35,0,248896,105135,3784.86,36,TM_00111,0.5113,127256.35,127256.35,42.24,630810.0
TN_005114,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,5,2018-05-21,2018-05-31,10,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,France,Paris,FRA,36482.95,0,57646,21431,1714.48,80,TM_00015,0.6329,36482.95,36482.95,37.18,171448.0
TN_005115,Rainbow Six Siege Tier Championship 2017,G_09,2017,12,2017-12-19,2017-12-27,8,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,42426.5,0,97545,39625,2536.0,64,TM_00060,0.4349,42426.5,42426.5,40.62,317000.0
TN_005116,Mobile Legends: Bang Bang Tier Championship 2024,G_07,2024,12,2024-12-14,2024-12-27,13,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,29860.11,0,64338,19550,1779.05,91,TM_00087,0.4641,29860.11,29860.11,30.39,136850.0
TN_005117,Street Fighter 6 Tier Championship 2023,G_17,2023,6,2023-06-15,2023-07-14,29,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,France,Paris,FRA,486009.29,0,1828011,794338,161250.61,203,TM_00074,0.2659,486009.29,486009.29,43.45,5560365.86
TN_005118,PUBG Mobile Tier Championship 2017,G_05,2017,9,2017-09-26,2017-10-14,18,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,Thailand,Bangkok,THA,5529671.47,0,3929729,1705949,153535.41,90,TM_00048,1.4071,5529671.47,852341.4587500001,43.41,8529745.0
TN_005119,League of Legends Tier Championship 2014,G_01,2014,3,2014-03-06,2014-03-20,14,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Singapore,Singapore,SGP,60533.91,0,200369,70458,6904.88,98,TM_00002,0.3021,60533.91,60533.91,35.16,493205.71
TN_005120,Free Fire Tier Championship 2021,G_14,2021,7,2021-07-15,2021-07-19,4,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,China,Shanghai,CHN,15868.39,0,118377,35693,1142.18,32,TM_00040,0.134,15868.39,15868.39,30.15,285545.0
TN_005121,Fortnite Tier Championship 2018,G_08,2018,6,2018-06-25,2018-07-14,19,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,Germany,Berlin,DEU,281401.91,0,634036,225519,34278.89,152,TM_00037,0.4438,281401.91,281401.91,35.57,1804152.11
TN_005122,CrossFire Tier Championship 2014,G_20,2014,10,2014-10-25,2014-11-27,33,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Germany,Berlin,DEU,264507.54,0,662651,273092,72096.29,264,TM_00109,0.3992,264507.54,264507.54,41.21,2184736.06
TN_005123,Counter-Strike 2 Tier Championship 2023,G_03,2023,6,2023-06-06,2023-07-09,33,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Poland,Katowice,POL,330440.39,0,1780589,671179,177191.26,264,TM_00047,0.1856,330440.39,330440.39,37.69,5369432.12
TN_005124,Rocket League Tier Championship 2015,G_10,2015,8,2015-08-09,2015-08-27,18,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,China,Shanghai,CHN,1274214.24,0,1000950,356441,32079.69,90,TM_00100,1.273,1274214.24,852341.4587500001,35.61,1782205.0
TN_005125,Street Fighter 6 Tier Championship 2018,G_17,2018,4,2018-04-22,2018-04-29,7,Tier 3 (B-Tier / Minor),Offline (LAN),Capcom,Singapore,Singapore,SGP,170483.82,0,246301,82966,2903.81,35,TM_00154,0.6922,170483.82,170483.82,33.68,414830.0
TN_005126,Rocket League Tier Championship 2021,G_10,2021,8,2021-08-01,2021-09-01,31,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,China,Shanghai,CHN,367450.72,0,899242,317289,49179.79,155,TM_00080,0.4086,367450.72,367450.72,35.28,1586444.84
TN_005127,Overwatch 2 Tier Championship 2016,G_11,2016,6,2016-06-19,2016-07-03,14,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,40660.46,0,169468,66058,4624.06,70,TM_00096,0.2399,40660.46,40660.46,38.98,330290.0
TN_005128,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,3,2022-03-10,2022-03-15,5,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,73541.96,0,292432,86382,3455.28,40,TM_00087,0.2515,73541.96,73541.96,29.54,691056.0
TN_005129,Overwatch 2 Tier Championship 2014,G_11,2014,10,2014-10-24,2014-11-03,10,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,Singapore,Singapore,SGP,12532.1,0,68247,24803,1736.21,70,TM_00113,0.1836,12532.1,12532.1,36.34,173621.0
TN_005130,Apex Legends Tier Championship 2019,G_12,2019,4,2019-04-27,2019-05-13,16,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Singapore,Singapore,SGP,369671.83,0,1274040,420990,53886.72,128,TM_00145,0.2902,369671.83,369671.83,33.04,3367920.0
TN_005131,Rainbow Six Siege Tier Championship 2014,G_09,2014,7,2014-07-23,2014-08-16,24,Tier 2 (A-Tier / Major),Offline (LAN),PGL,France,Paris,FRA,230775.63,0,1133353,480426,80711.57,168,TM_00111,0.2036,230775.63,230775.63,42.39,3362982.08
TN_005132,Counter-Strike 2 Tier Championship 2023,G_03,2023,7,2023-07-03,2023-07-21,18,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Vietnam,Ho Chi Minh City,VNM,207564.94,0,705636,201381,28998.86,144,TM_00075,0.2942,207564.94,207564.94,28.54,1611047.78
TN_005133,Tekken 8 Tier Championship 2013,G_16,2013,12,2013-12-06,2013-12-28,22,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,South Korea,Seoul,KOR,474297.32,0,938325,347612,53532.25,154,TM_00125,0.5055,474297.32,474297.32,37.05,2433284.09
TN_005134,VALORANT Tier Championship 2020,G_04,2020,3,2020-03-01,2020-03-07,6,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,Indonesia,Jakarta,IDN,6593.65,0,97579,41987,1763.45,42,TM_00086,0.0676,6593.65,6593.65,43.03,293908.33
TN_005135,Fortnite Tier Championship 2024,G_08,2024,7,2024-07-03,2024-07-14,11,Tier 4 (Regional / Qualifier),Offline (LAN),Epic Games,United States,Los Angeles,USA,53138.37,0,129465,52623,4630.82,88,TM_00070,0.4104,53138.37,53138.37,40.65,420983.64
TN_005136,Street Fighter 6 Tier Championship 2014,G_17,2014,9,2014-09-16,2014-09-26,10,Tier 4 (Regional / Qualifier),Offline (LAN),Capcom,Poland,Katowice,POL,10663.11,0,71681,26174,1570.44,60,TM_00091,0.1488,10663.11,10663.11,36.51,157044.0
TN_005137,Mobile Legends: Bang Bang Tier Championship 2024,G_07,2024,9,2024-09-06,2024-09-19,13,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,27399.56,0,271001,84318,7672.94,91,TM_00104,0.1011,27399.56,27399.56,31.11,590226.15
TN_005138,Call of Duty: Warzone Tier Championship 2020,G_15,2020,10,2020-10-27,2020-11-02,6,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,84633.58,0,443829,184311,6635.2,36,TM_00051,0.1907,84633.58,84633.58,41.53,1105866.67
TN_005139,PUBG: Battlegrounds Tier Championship 2015,G_18,2015,12,2015-12-17,2016-01-09,23,Tier 2 (A-Tier / Major),Offline (LAN),Krafton,China,Shanghai,CHN,926980.17,0,701869,281308,32350.42,115,TM_00077,1.3207,926980.17,852341.4587500001,40.08,1406540.0
TN_005140,Tekken 8 Tier Championship 2018,G_16,2018,12,2018-12-20,2018-12-30,10,Tier 4 (Regional / Qualifier),Offline (LAN),Bandai Namco,United States,Los Angeles,USA,7141.6,0,67379,23229,1161.45,50,TM_00094,0.106,7141.6,7141.6,34.48,116145.0
TN_005141,Street Fighter 6 Tier Championship 2020,G_17,2020,7,2020-07-02,2020-07-08,6,Tier 3 (B-Tier / Minor),Offline (LAN),Capcom,France,Paris,FRA,44124.45,0,211290,78698,2833.13,36,TM_00044,0.2088,44124.45,44124.45,37.25,472188.33
TN_005142,Overwatch 2 Tier Championship 2021,G_11,2021,1,2021-01-17,2021-02-09,23,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,Thailand,Bangkok,THA,3894846.55,0,4162635,1448177,166540.36,115,TM_00096,0.9357,3894846.55,852341.4587500001,34.79,7240885.22
TN_005143,Teamfight Tactics Tier Championship 2014,G_19,2014,9,2014-09-21,2014-09-27,6,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,Vietnam,Ho Chi Minh City,VNM,13615.88,0,45429,13114,629.47,48,TM_00052,0.2997,13615.88,13615.88,28.87,104911.67
TN_005144,Street Fighter 6 Tier Championship 2017,G_17,2017,11,2017-11-26,2017-12-05,9,Tier 3 (B-Tier / Minor),Online,Capcom,Online,Online,GLB,115161.9,0,229103,71615,3222.68,45,TM_00154,0.5027,115161.9,115161.9,31.26,358075.56
TN_005145,Counter-Strike 2 Tier Championship 2020,G_03,2020,11,2020-11-06,2020-11-19,13,Tier 4 (Regional / Qualifier),Offline (LAN),Valve,South Korea,Seoul,KOR,24666.56,0,73834,20833,1624.97,78,TM_00047,0.3341,24666.56,24666.56,28.22,124997.69
TN_005146,Arena of Valor Tier Championship 2024,G_06,2024,2,2024-02-08,2024-03-10,31,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,United Kingdom,London,GBR,328837.46,0,656288,272375,42218.12,155,TM_00103,0.5011,328837.46,328837.46,41.5,1361874.84
TN_005147,StarCraft II Tier Championship 2015,G_13,2015,12,2015-12-06,2015-12-21,15,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,United States,Los Angeles,USA,988640.93,0,3667129,1090978,98188.02,90,TM_00177,0.2696,988640.93,852341.4587500001,29.75,6545868.0
TN_005148,Dota 2 Tier Championship 2013,G_02,2013,7,2013-07-16,2013-07-26,10,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Philippines,Manila,PHL,68631.72,1,108339,42322,3385.76,80,TM_00029,0.6335,68631.72,68631.72,39.06,338576.0
TN_005149,Tekken 8 Tier Championship 2014,G_16,2014,8,2014-08-15,2014-09-11,27,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,France,Paris,FRA,990709.5,0,1099134,385436,72847.4,189,TM_00061,0.9014,990709.5,852341.4587500001,35.07,2698051.85
TN_005150,Tekken 8 Tier Championship 2025,G_16,2025,8,2025-08-13,2025-08-20,7,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,22252.86,0,84823,37564,1840.64,49,TM_00059,0.2623,22252.86,22252.86,44.29,262948.57
TN_005151,Free Fire Tier Championship 2014,G_14,2014,5,2014-05-11,2014-05-31,20,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,China,Shanghai,CHN,325741.02,0,782756,331293,33129.3,100,TM_00022,0.4161,325741.02,325741.02,42.32,1656465.0
TN_005152,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,10,2022-10-11,2022-10-31,20,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,250849.06,0,1847765,695639,97389.46,140,TM_00054,0.1358,250849.06,250849.06,37.65,4869473.0
TN_005153,Counter-Strike 2 Tier Championship 2023,G_03,2023,12,2023-12-24,2023-12-28,4,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,32150.02,0,86424,31547,630.94,20,TM_00102,0.372,32150.02,32150.02,36.5,157735.0
TN_005154,Dota 2 Tier Championship 2018,G_02,2018,1,2018-01-05,2018-02-07,33,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Indonesia,Jakarta,IDN,1590795.83,1,794106,309750,61330.5,198,TM_00161,2.0033,1590795.83,852341.4587500001,39.01,1858500.0
TN_005155,PUBG Mobile Tier Championship 2017,G_05,2017,10,2017-10-11,2017-10-17,6,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Thailand,Bangkok,THA,84992.38,0,143260,58760,1762.8,30,TM_00024,0.5933,84992.38,84992.38,41.02,293800.0
TN_005156,Fortnite Tier Championship 2021,G_08,2021,9,2021-09-20,2021-10-10,20,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Germany,Cologne,DEU,1752591.14,0,5959194,2369546,284345.52,120,TM_00046,0.2941,1752591.14,852341.4587500001,39.76,14217276.0
TN_005157,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,11,2022-11-03,2022-11-09,6,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,62748.6,0,329468,101444,4260.65,42,TM_00163,0.1905,62748.6,62748.6,30.79,710108.33
TN_005158,Free Fire Tier Championship 2023,G_14,2023,11,2023-11-24,2023-12-17,23,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,United States,Los Angeles,USA,5622927.45,0,6782934,2711251,436511.41,161,TM_00040,0.829,5622927.45,852341.4587500001,39.97,18978756.96
TN_005159,Teamfight Tactics Tier Championship 2024,G_19,2024,6,2024-06-24,2024-07-04,10,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,South Korea,Seoul,KOR,204954.77,0,295215,104766,5238.3,50,TM_00052,0.6943,204954.77,204954.77,35.49,523830.0
TN_005160,League of Legends Tier Championship 2018,G_01,2018,3,2018-03-13,2018-03-20,7,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,18337.7,0,53239,15304,535.64,35,TM_00023,0.3444,18337.7,18337.7,28.75,76520.0
TN_005161,Apex Legends Tier Championship 2014,G_12,2014,7,2014-07-05,2014-07-14,9,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,55917.27,0,181606,61436,4423.39,72,TM_00107,0.3079,55917.27,55917.27,33.83,491487.78
TN_005162,Arena of Valor Tier Championship 2023,G_06,2023,8,2023-08-10,2023-08-24,14,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,36431.8,0,380586,141425,9899.75,70,TM_00031,0.0957,36431.8,36431.8,37.16,707125.0
TN_005163,Apex Legends Tier Championship 2015,G_12,2015,6,2015-06-21,2015-06-25,4,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,22250.75,0,32814,11990,335.72,28,TM_00145,0.6781,22250.75,22250.75,36.54,83930.0
TN_005164,StarCraft II Tier Championship 2024,G_13,2024,9,2024-09-16,2024-10-05,19,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,396309.36,0,2135235,937701,142530.55,152,TM_00132,0.1856,396309.36,396309.36,43.92,7501607.89
TN_005165,Teamfight Tactics Tier Championship 2020,G_19,2020,5,2020-05-18,2020-06-09,22,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,France,Paris,FRA,374599.7,0,862682,377153,49784.2,132,TM_00099,0.4342,374599.7,374599.7,43.72,2262918.18
TN_005166,Apex Legends Tier Championship 2018,G_12,2018,8,2018-08-23,2018-09-13,21,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Saudi Arabia,Riyadh,SAU,155958.85,0,1250721,396948,41679.54,105,TM_00085,0.1247,155958.85,155958.85,31.74,1984740.0
TN_005167,Street Fighter 6 Tier Championship 2019,G_17,2019,3,2019-03-19,2019-04-03,15,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,Vietnam,Ho Chi Minh City,VNM,786305.96,0,1057667,366014,43921.68,120,TM_00151,0.7434,786305.96,786305.96,34.61,2928112.0
TN_005168,Overwatch 2 Tier Championship 2023,G_11,2023,10,2023-10-11,2023-10-21,10,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,36453.27,0,260705,92823,6497.61,70,TM_00110,0.1398,36453.27,36453.27,35.6,649761.0
TN_005169,StarCraft II Tier Championship 2018,G_13,2018,3,2018-03-22,2018-03-25,3,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,299662.55,0,282468,81121,1460.18,18,TM_00082,1.0609,299662.55,299662.55,28.72,486726.67
TN_005170,Rocket League Tier Championship 2013,G_10,2013,4,2013-04-24,2013-05-02,8,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,12752.92,0,14807,5696,273.41,48,TM_00028,0.8613,12752.92,12752.92,38.47,34176.25
TN_005171,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,8,2018-08-15,2018-08-19,4,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,240083.68,0,142000,50775,1218.6,24,TM_00104,1.6907,240083.68,240083.68,35.76,304650.0
TN_005172,Rocket League Tier Championship 2024,G_10,2024,6,2024-06-18,2024-07-19,31,Tier 1 (S-Tier / Premier),Offline (LAN),Psyonix,Germany,Berlin,DEU,1281045.99,0,6931004,2343949,508636.93,217,TM_00100,0.1848,1281045.99,852341.4587500001,33.82,16407642.9
TN_005173,Free Fire Tier Championship 2017,G_14,2017,9,2017-09-25,2017-10-06,11,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,120638.59,0,240776,92192,5070.56,55,TM_00126,0.501,120638.59,120638.59,38.29,460960.0
TN_005174,VALORANT Tier Championship 2019,G_04,2019,10,2019-10-22,2019-11-03,12,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,Vietnam,Ho Chi Minh City,VNM,10300.39,0,76366,26957,2264.39,84,TM_00016,0.1349,10300.39,10300.39,35.3,188699.17
TN_005175,CrossFire Tier Championship 2019,G_20,2019,2,2019-02-13,2019-03-18,33,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Singapore,Singapore,SGP,138977.7,0,1066322,428136,70642.44,165,TM_00021,0.1303,138977.7,138977.7,40.15,2140680.0
TN_005176,Overwatch 2 Tier Championship 2020,G_11,2020,12,2020-12-23,2020-12-31,8,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,Vietnam,Hanoi,VNM,13941.22,0,164989,64919,4154.82,64,TM_00172,0.0845,13941.22,13941.22,39.35,519352.5
TN_005177,Apex Legends Tier Championship 2020,G_12,2020,11,2020-11-10,2020-11-17,7,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,238705.22,0,430466,187788,10516.13,56,TM_00145,0.5545,238705.22,238705.22,43.62,1502304.29
TN_005178,Tekken 8 Tier Championship 2024,G_16,2024,5,2024-05-25,2024-06-02,8,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,9643.03,0,81126,33642,1614.82,48,TM_00094,0.1189,9643.03,9643.03,41.47,201852.5
TN_005179,PUBG Mobile Tier Championship 2023,G_05,2023,10,2023-10-01,2023-10-08,7,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton / Tencent,South Korea,Seoul,KOR,75501.27,0,445849,134374,4703.09,35,TM_00048,0.1693,75501.27,75501.27,30.14,671870.0
TN_005180,StarCraft II Tier Championship 2019,G_13,2019,6,2019-06-06,2019-06-13,7,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,103647.86,0,324793,138110,5800.62,42,TM_00082,0.3191,103647.86,103647.86,42.52,828660.0
