Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Raw
TN_005442,Teamfight Tactics Tier Championship 2015,G_19,2015,2,2015-02-10,2015-03-16,34,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Philippines,Manila,PHL,552697.52,0,571754.0,231517,47229.47,204,TM_00153,0.9667,"$552,697.52"
TN_005443,Rainbow Six Siege Tier Championship 2019,G_09,2019,3,2019-03-19,2019-04-01,13,Tier 4 (Regional / Qualifier),Online,Ubisoft,Online,Online,GLB,44646.23,0,96641.0,42084,2735.46,65,TM_00057,0.462,"$44,646.23"
TN_005444,Counter-Strike 2 Tier Championship 2024,G_03,2024,9,2024-09-11,2024-09-14,3,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,200374.67,0,541415.0,187902,2818.53,15,TM_00009,0.3701,"$200,374.67"
TN_005445,Fortnite Tier Championship 2019,G_08,2019,5,2019-05-22,2019-06-02,11,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,132486.89,0,399342.0,166827,14680.78,88,TM_00034,0.3318,"$132,486.89"
TN_005446,Free Fire Tier Championship 2023,G_14,2023,11,2023-11-04,2023-11-12,8,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,47209.1,0,251373.0,110773,4430.92,40,TM_00097,0.1878,"$47,209.10"
TN_005447,Rainbow Six Siege Tier Championship 2016,G_09,2016,6,2016-06-04,2016-06-24,20,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,Germany,Cologne,DEU,537687.81,0,1064994.0,460690,73710.4,160,TM_00049,0.5049,"$537,687.81"
TN_005448,Apex Legends Tier Championship 2023,G_12,2023,8,2023-08-06,2023-08-09,3,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,United States,Seattle,USA,60185.69,0,91041.0,33427,501.4,15,TM_00107,0.6611,"$60,185.69"
TN_005449,CrossFire Tier Championship 2021,G_20,2021,8,2021-08-09,2021-08-31,22,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Vietnam,Ho Chi Minh City,VNM,1054371.05,0,1654939.0,665706,117164.26,176,TM_00156,0.6371,"$1,054,371.05"
TN_005450,PUBG: Battlegrounds Tier Championship 2019,G_18,2019,10,2019-10-23,2019-11-24,32,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,France,Paris,FRA,255428.63,0,1382550.0,541193,86590.88,160,TM_00071,0.1848,
TN_005451,Apex Legends Tier Championship 2022,G_12,2022,8,2022-08-04,2022-08-26,22,Tier 1 (S-Tier / Premier),Offline (LAN),EA / Respawn,United Kingdom,London,GBR,1971840.89,0,5954812.0,2328124,256093.64,110,TM_00152,0.3311,"$1,971,840.89"
TN_005452,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,1,2015-01-07,2015-02-01,25,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,262527.32,0,603004.0,224378,44875.6,200,TM_00168,0.4354,TBD / Postponed
TN_005453,Fortnite Tier Championship 2020,G_08,2020,9,2020-09-22,2020-10-03,11,Tier 4 (Regional / Qualifier),Offline (LAN),Epic Games,Vietnam,Hanoi,VNM,15323.0,0,110165.0,38450,3383.6,88,TM_00083,0.1391,TBD / Postponed
TN_005454,CrossFire Tier Championship 2013,G_20,2013,6,2013-06-22,2013-07-02,10,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,23925.6,0,49396.0,16493,1319.44,80,TM_00026,0.4844,"$23,925.60"
TN_005455,PUBG: Battlegrounds Tier Championship 2016,G_18,2016,5,2016-05-25,2016-06-01,7,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,27221.43,0,99869.0,30033,1681.85,56,TM_00174,0.2726,"$27,221.43"
TN_005456,VALORANT Tier Championship 2021,G_04,2021,7,2021-07-13,2021-08-10,28,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,South Korea,Seoul,KOR,253151.12,0,1515574.0,444518,74679.02,168,TM_00143,0.167,"$253,151.12"
TN_005457,Tekken 8 Tier Championship 2017,G_16,2017,4,2017-04-13,2017-04-27,14,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,Indonesia,Jakarta,IDN,37918.7,0,65170.0,27889,2733.12,98,TM_00125,0.5818,"$37,918.70"
TN_005458,Counter-Strike 2 Tier Championship 2024,G_03,2024,8,2024-08-09,2024-08-27,18,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,United States,Seattle,USA,665921.76,0,3445633.0,1320558,118850.22,90,TM_00102,0.1933,"$665,921.76"
TN_005459,Apex Legends Tier Championship 2025,G_12,2025,9,2025-09-01,2025-09-07,6,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,81493.87,0,478376.0,143457,5164.45,36,TM_00107,0.1704,"$81,493.87"
TN_005460,Apex Legends Tier Championship 2018,G_12,2018,9,2018-09-21,2018-10-16,25,Tier 1 (S-Tier / Premier),Offline (LAN),EA / Respawn,Germany,Cologne,DEU,2003618.27,0,5904697.0,2005718,300857.7,150,TM_00107,0.3393,"$2,003,618.27"
TN_005461,Rocket League Tier Championship 2016,G_10,2016,9,2016-09-22,2016-09-25,3,Tier 4 (Regional / Qualifier),Offline (LAN),Psyonix,Vietnam,Ho Chi Minh City,VNM,6525.97,0,51348.0,21938,460.7,21,TM_00028,0.1271,TBD / Postponed
TN_005462,Arena of Valor Tier Championship 2017,G_06,2017,4,2017-04-19,2017-04-25,6,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,96512.66,0,218656.0,80273,3371.47,42,TM_00031,0.4414,
TN_005463,Fortnite Tier Championship 2018,G_08,2018,2,2018-02-13,2018-03-03,18,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,South Korea,Seoul,KOR,737106.52,0,755158.0,334757,48205.01,144,TM_00046,0.9761,"$737,106.52"
TN_005464,League of Legends Tier Championship 2014,G_01,2014,10,2014-10-25,2014-11-23,29,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Singapore,Singapore,SGP,320249.65,0,470098.0,205577,47693.86,232,TM_00001,0.6812,"$320,249.65"
TN_005465,Mobile Legends: Bang Bang Tier Championship 2021,G_07,2021,6,2021-06-05,2021-06-19,14,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,64917.16,0,223104.0,93554,10478.05,112,TM_00013,0.291,"$64,917.16"
TN_005466,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,7,2017-07-18,2017-07-25,7,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,44065.67,0,106926.0,43334,1516.69,35,TM_00104,0.4121,"$44,065.67"
TN_005467,StarCraft II Tier Championship 2022,G_13,2022,4,2022-04-22,2022-05-06,14,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,106783.97,0,339630.0,113907,7973.49,70,TM_00132,0.3144,"$106,783.97"
TN_005468,Rainbow Six Siege Tier Championship 2016,G_09,2016,7,2016-07-07,2016-08-05,29,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Indonesia,Jakarta,IDN,2101021.75,0,2884509.0,1261784,182958.68,145,TM_00084,0.7284,"$2,101,021.75"
TN_005469,Dota 2 Tier Championship 2015,G_02,2015,8,2015-08-11,2015-08-16,5,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,68918.77,1,216951.0,79191,2771.68,35,TM_00098,0.3177,"$68,918.77"
TN_005470,Fortnite Tier Championship 2023,G_08,2023,11,2023-11-18,2023-11-22,4,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,132193.79,0,216777.0,73179,2049.01,28,TM_00070,0.6098,"$132,193.79"
TN_005471,Apex Legends Tier Championship 2012,G_12,2012,4,2012-04-16,2012-04-25,9,Tier 4 (Regional / Qualifier),Online,EA / Respawn,Online,Online,GLB,65204.67,0,24961.0,9781,616.2,63,TM_00107,2.6123,"$65,204.67"
TN_005472,League of Legends Tier Championship 2024,G_01,2024,3,2024-03-20,2024-04-01,12,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,France,,FRA,7847.45,0,120895.0,51798,3729.46,72,TM_00010,0.0649,"$7,847.45"
TN_005473,CrossFire Tier Championship 2019,G_20,2019,1,2019-01-07,2019-01-19,12,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,11777.65,0,78389.0,22234,1600.85,72,TM_00109,0.1502,"$11,777.65"
TN_005474,Counter-Strike 2 Tier Championship 2021,G_03,2021,10,2021-10-12,2021-10-17,5,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,87417.49,0,132408.0,58729,1468.22,25,TM_00075,0.6602,"$87,417.49"
TN_005475,Call of Duty: Warzone Tier Championship 2023,G_15,2023,9,2023-09-21,2023-10-02,11,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,22411.34,0,105266.0,32675,2156.55,66,TM_00116,0.2129,"$22,411.34"
TN_005476,Counter-Strike 2 Tier Championship 2020,G_03,2020,3,2020-03-20,2020-03-31,11,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,42382.11,0,3581.0,1082,95.22,88,TM_00102,11.8353,"$42,382.11"
TN_005477,Arena of Valor Tier Championship 2017,G_06,2017,4,2017-04-10,2017-04-26,16,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,South Korea,Seoul,KOR,522677.86,0,999736.0,318822,25505.76,80,TM_00103,0.5228,"$522,677.86"
TN_005478,Counter-Strike 2 Tier Championship 2021,G_03,2021,5,2021-05-20,2021-06-03,14,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,United Kingdom,,GBR,91325.8,0,,60900,5968.2,98,TM_00006,0.5016,
TN_005479,StarCraft II Tier Championship 2023,G_13,2023,8,2023-08-11,2023-08-18,7,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,32207.59,0,137947.0,58732,3288.99,56,TM_00173,0.2335,"$32,207.59"
TN_005480,Dota 2 Tier Championship 2020,G_02,2020,4,2020-04-22,2020-05-05,13,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,22285.41,1,46890.0,14560,1514.24,104,TM_00029,0.4753,"$22,285.41"
TN_005481,Fortnite Tier Championship 2018,G_08,2018,8,2018-08-02,2018-09-03,32,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,126579.56,0,662011.0,233820,37411.2,160,TM_00070,0.1912,"$126,579.56"
TN_005482,CrossFire Tier Championship 2018,G_20,2018,10,2018-10-14,2018-10-24,10,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,Online,GLB,148922.59,0,212480.0,73636,3681.8,50,TM_00109,0.7009,"$148,922.59"
TN_005483,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,10,2015-10-10,2015-10-19,9,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,Thailand,Bangkok,THA,112198.92,0,251379.0,77881,4906.5,63,TM_00015,0.4463,"$112,198.92"
TN_005484,Tekken 8 Tier Championship 2023,G_16,2023,10,2023-10-16,2023-10-26,10,Tier 4 (Regional / Qualifier),Online,Bandai Namco,Online,Online,GLB,26430.93,0,54467.0,21033,1261.98,60,TM_00061,0.4853,"$26,430.93"
TN_005485,Overwatch 2 Tier Championship 2018,G_11,2018,10,2018-10-13,2018-10-16,3,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,United States,,USA,5236.86,0,58972.0,18251,383.27,21,TM_00076,0.0888,
TN_005486,Call of Duty: Warzone Tier Championship 2018,G_15,2018,1,2018-01-11,2018-01-21,10,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,126547.17,0,381402.0,156877,9412.62,60,TM_00131,0.3318,"$126,547.17"
TN_005487,Arena of Valor Tier Championship 2024,G_06,2024,7,2024-07-18,2024-08-01,14,Tier 4 (Regional / Qualifier),Online,Tencent / Garena,Online,Online,GLB,9238.3,0,154587.0,51218,3585.26,70,TM_00064,0.0598,"$9,238.30"
TN_005488,CrossFire Tier Championship 2023,G_20,2023,1,2023-01-17,2023-01-24,7,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,South Korea,Seoul,KOR,30719.54,0,74539.0,27866,1560.5,56,TM_00021,0.4121,"$30,719.54"
TN_005489,Street Fighter 6 Tier Championship 2018,G_17,2018,6,2018-06-14,2018-06-26,12,Tier 3 (B-Tier / Minor),Online,Capcom,Online,Online,GLB,79420.78,0,286367.0,117051,9832.28,84,TM_00088,0.2773,"$79,420.78"
TN_005490,PUBG: Battlegrounds Tier Championship 2016,G_18,2016,4,2016-04-02,2016-04-12,10,Tier 4 (Regional / Qualifier),Online,Krafton,Online,Online,GLB,72651.81,0,27511.0,11674,700.44,60,TM_00174,2.6408,"$72,651.81"
TN_005491,PUBG: Battlegrounds Tier Championship 2024,G_18,2024,2,2024-02-22,2024-03-06,13,Tier 4 (Regional / Qualifier),Offline (LAN),Krafton,Saudi Arabia,Riyadh,SAU,11499.93,0,149749.0,52311,5440.34,104,TM_00045,0.0768,"$11,499.93"
TN_005492,Arena of Valor Tier Championship 2021,G_06,2021,2,2021-02-22,2021-03-08,14,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,52818.58,0,398042.0,138459,15507.41,112,TM_00064,0.1327,"$52,818.58"
TN_005493,League of Legends Tier Championship 2021,G_01,2021,10,2021-10-19,2021-10-28,9,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,United States,Seattle,USA,37289.15,0,40102.0,14468,911.48,63,TM_00146,0.9299,"$37,289.15"
TN_005494,Rainbow Six Siege Tier Championship 2020,G_09,2020,9,2020-09-15,2020-09-20,5,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,41668.37,0,275847.0,103716,4148.64,40,TM_00111,0.1511,"$41,668.37"
TN_005495,Teamfight Tactics Tier Championship 2023,G_19,2023,4,2023-04-10,2023-04-14,4,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,United States,Los Angeles,USA,9842.78,0,123906.0,39406,788.12,20,TM_00065,0.0794,"$9,842.78"
TN_005496,Rocket League Tier Championship 2014,G_10,2014,5,2014-05-18,2014-05-26,8,Tier 3 (B-Tier / Minor),Online,Psyonix,Online,Online,GLB,86897.28,0,265772.0,91235,5839.04,64,TM_00118,0.327,"$86,897.28"
TN_005497,Rocket League Tier Championship 2023,G_10,2023,9,2023-09-23,2023-10-03,10,Tier 3 (B-Tier / Minor),Offline (LAN),Psyonix,Philippines,,PHL,50833.93,0,207283.0,70638,3531.9,50,TM_00089,0.2452,TBD / Postponed
TN_005498,Apex Legends Tier Championship 2023,G_12,2023,3,2023-03-13,2023-03-23,10,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Singapore,Singapore,SGP,37951.57,0,460260.0,182936,10976.16,60,TM_00085,0.0825,"$37,951.57"
TN_005499,Fortnite Tier Championship 2025,G_08,2025,9,2025-09-27,2025-10-01,4,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,37678.2,0,334961.0,143393,3441.43,24,TM_00070,0.1125,"$37,678.20"
TN_005500,Arena of Valor Tier Championship 2017,G_06,2017,10,2017-10-27,2017-10-31,4,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,98104.58,0,113725.0,43989,1055.74,24,TM_00103,0.8626,"$98,104.58"
TN_004748,Overwatch 2 Tier Championship 2017,G_11,2017,8,2017-08-02,2017-08-06,4,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,,GLB,13623.96,0,,12322,295.73,24,TM_00096,0.3336,"$13,623.96"
TN_001200,Rocket League Tier Championship 2019,G_10,2019,8,2019-08-09,2019-08-23,14,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Poland,,POL,104377.88,0,,424389,47531.57,112,TM_00166,0.0941,"$104,377.88"
TN_005223,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,7,2018-07-07,2018-07-16,9,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Thailand,,THA,13248.37,0,,23523,1693.66,72,TM_00054,0.1933,"$13,248.37"
TN_004548,Counter-Strike 2 Tier Championship 2024,G_03,2024,3,2024-03-17,2024-03-21,4,Tier 4 (Regional / Qualifier),Online,Valve,Online,,GLB,15689.09,0,,36085,1154.72,32,TM_00039,0.131,"$15,689.09"
TN_001863,Rainbow Six Siege Tier Championship 2021,G_09,2021,10,2021-10-09,2021-10-21,12,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,,GLB,42023.47,0,,123853,11889.89,96,TM_00123,0.1502,"$42,023.47"
TN_003215,CrossFire Tier Championship 2021,G_20,2021,1,2021-01-28,2021-02-01,4,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,,GLB,56981.54,0,,176196,4228.7,24,TM_00120,0.1377,"$56,981.54"
TN_000231,Mobile Legends: Bang Bang Tier Championship 2013,G_07,2013,4,2013-04-21,2013-05-15,24,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Thailand,,THA,106546.78,0,,289108,34692.96,120,TM_00013,0.1488,"$106,546.78"
TN_000034,Free Fire Tier Championship 2020,G_14,2020,1,2020-01-19,2020-01-23,4,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,Philippines,,PHL,9782.43,0,,21233,679.46,32,TM_00126,0.1693,"$9,782.43"
TN_003472,Teamfight Tactics Tier Championship 2021,G_19,2021,11,2021-11-26,2021-12-05,9,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,,GLB,11317.52,0,,27001,1701.06,63,TM_00065,0.1581,"$11,317.52"
TN_003723,PUBG Mobile Tier Championship 2016,G_05,2016,1,2016-01-04,2016-01-10,6,Tier 4 (Regional / Qualifier),Online,Krafton / Tencent,Online,,GLB,39290.23,0,,26773,963.83,36,TM_00139,0.5497,"$39,290.23"
TN_000945,Overwatch 2 Tier Championship 2019,G_11,2019,4,2019-04-01,2019-04-23,22,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Poland,,POL,1569477.29,0,,740263,81428.93,110,TM_00135,0.6932,"$1,569,477.29"
TN_001303,Tekken 8 Tier Championship 2022,G_16,2022,9,2022-09-03,2022-09-13,10,Tier 4 (Regional / Qualifier),Online,BLAST,Online,,GLB,15634.79,0,,26177,1832.39,70,TM_00125,0.168,"$15,634.79"
TN_000372,Tekken 8 Tier Championship 2022,G_16,2022,5,2022-05-19,2022-05-28,9,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Poland,,POL,38180.36,0,,34590,2179.17,63,TM_00061,0.4396,"$38,180.36"
TN_000933,Arena of Valor Tier Championship 2025,G_06,2025,6,2025-06-06,2025-06-14,8,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Saudi Arabia,,SAU,57159.53,0,,69260,3324.48,48,TM_00130,0.3276,"$57,159.53"
TN_003910,Call of Duty: Warzone Tier Championship 2013,G_15,2013,10,2013-10-03,2013-10-12,9,Tier 3 (B-Tier / Minor),Online,Activision,Online,,GLB,41094.45,0,,31391,2260.15,72,TM_00164,0.4538,"$41,094.45"
TN_001515,StarCraft II Tier Championship 2020,G_13,2020,8,2020-08-19,2020-09-22,34,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Saudi Arabia,,SAU,1882739.75,0,,1330341,271389.56,204,TM_00132,0.6242,"$1,882,739.75"
TN_003455,Call of Duty: Warzone Tier Championship 2023,G_15,2023,5,2023-05-21,2023-06-13,23,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,France,,FRA,2927017.06,0,,2104086,338757.85,161,TM_00116,0.6107,"$2,927,017.06"
TN_005014,Call of Duty: Warzone Tier Championship 2019,G_15,2019,4,2019-04-21,2019-05-04,13,Tier 3 (B-Tier / Minor),Online,Activision,Online,,GLB,66889.61,0,,105141,6834.16,65,TM_00090,0.2591,"$66,889.61"
TN_000009,Mobile Legends: Bang Bang Tier Championship 2021,G_07,2021,3,2021-03-10,2021-03-29,19,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Vietnam,,VNM,1270400.37,0,,2482136,235802.92,95,TM_00175,0.1982,"$1,270,400.37"
TN_002104,Overwatch 2 Tier Championship 2016,G_11,2016,10,2016-10-15,2016-10-19,4,Tier 4 (Regional / Qualifier),Online,Moonton,Online,,GLB,22132.5,0,,28609,915.49,32,TM_00158,0.3246,"$22,132.50"
TN_001631,Teamfight Tactics Tier Championship 2013,G_19,2013,7,2013-07-16,2013-08-11,26,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,South Korea,,KOR,2624145.9,0,,941484,171350.09,182,TM_00035,1.2451,"$2,624,145.90"
TN_002147,Rainbow Six Siege Tier Championship 2021,G_09,2021,9,2021-09-17,2021-10-14,27,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Thailand,,THA,679957.86,0,,480055,90730.4,189,TM_00084,0.6049,"$679,957.86"
TN_003253,Teamfight Tactics Tier Championship 2024,G_19,2024,2,2024-02-27,2024-03-10,12,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,,GLB,15335.86,0,,64398,4636.66,72,TM_00063,0.101,"$15,335.86"
TN_000590,Apex Legends Tier Championship 2015,G_12,2015,12,2015-12-03,2015-12-10,7,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,France,,FRA,255977.31,0,,19204,672.14,35,TM_00107,4.6609,"$255,977.31"
TN_003308,Teamfight Tactics Tier Championship 2024,G_19,2024,5,2024-05-23,2024-06-13,21,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,United States,,USA,2169379.45,0,,1537003,225939.44,147,TM_00159,0.4925,"$2,169,379.45"
TN_000578,League of Legends Tier Championship 2014,G_01,2014,5,2014-05-07,2014-05-15,8,Tier 4 (Regional / Qualifier),Online,Garena,Online,,GLB,44646.53,0,,14250,570.0,40,TM_00007,1.0852,"$44,646.53"
TN_005290,League of Legends Tier Championship 2015,G_01,2015,9,2015-09-17,2015-09-26,9,Tier 4 (Regional / Qualifier),Online,Moonton,Online,,GLB,23306.47,0,,15560,700.2,45,TM_00002,0.4652,"$23,306.47"
TN_004687,Rocket League Tier Championship 2018,G_10,2018,1,2018-01-06,2018-02-08,33,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Poland,,POL,1180711.46,0,,781361,206279.3,264,TM_00050,0.4494,"$1,180,711.46"
TN_000849,PUBG Mobile Tier Championship 2022,G_05,2022,8,2022-08-02,2022-08-10,8,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton / Tencent,Thailand,,THA,56404.17,0,,57458,3217.65,56,TM_00139,0.4194,"$56,404.17"
TN_004693,Call of Duty: Warzone Tier Championship 2018,G_15,2018,2,2018-02-01,2018-02-09,8,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,,GLB,132498.29,0,,53076,2547.65,48,TM_00067,0.7073,"$132,498.29"
TN_002119,Counter-Strike 2 Tier Championship 2015,G_03,2015,1,2015-01-05,2015-01-16,11,Tier 3 (B-Tier / Minor),Online,Valve,Online,,GLB,31262.5,0,,87891,7734.41,88,TM_00009,0.1179,"$31,262.50"
TN_004059,Dota 2 Tier Championship 2023,G_02,2023,4,2023-04-03,2023-04-07,4,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,United Kingdom,,GBR,118136.18,1,,92336,2585.41,28,TM_00029,0.4917,"$118,136.18"
TN_002553,Arena of Valor Tier Championship 2019,G_06,2019,4,2019-04-09,2019-04-12,3,Tier 3 (B-Tier / Minor),Offline (LAN),Tencent / Garena,Thailand,,THA,102565.23,0,,982,20.62,21,TM_00033,42.5053,"$102,565.23"
TN_000545,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,3,2022-03-01,2022-03-07,6,Tier 3 (B-Tier / Minor),Online,Moonton,Online,,GLB,127802.66,0,,54210,2602.08,48,TM_00168,1.0019,"$127,802.66"
TN_001965,Apex Legends Tier Championship 2024,G_12,2024,8,2024-08-20,2024-08-31,11,Tier 4 (Regional / Qualifier),Offline (LAN),EA / Respawn,Saudi Arabia,,SAU,25436.93,0,,37223,2047.27,55,TM_00038,0.1932,"$25,436.93"
TN_001003,Mobile Legends: Bang Bang Tier Championship 2016,G_07,2016,7,2016-07-10,2016-07-27,17,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,South Korea,,KOR,8120454.37,0,,717013,60946.11,85,TM_00013,4.1747,"$8,120,454.37"
TN_000448,VALORANT Tier Championship 2017,G_04,2017,10,2017-10-15,2017-11-12,28,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Thailand,,THA,172532.99,0,,380382,53253.48,140,TM_00017,0.1866,TBD / Postponed
TN_002421,StarCraft II Tier Championship 2025,G_13,2025,3,2025-03-14,2025-04-16,33,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Singapore,,SGP,1368337.25,0,,2477661,654102.5,264,TM_00173,0.1837,"$1,368,337.25"
TN_004182,Free Fire Tier Championship 2020,G_14,2020,8,2020-08-02,2020-09-01,30,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Saudi Arabia,,SAU,509799.03,0,,562058,101170.44,180,TM_00137,0.3016,"$509,799.03"
TN_004525,PUBG: Battlegrounds Tier Championship 2020,G_18,2020,11,2020-11-19,2020-12-02,13,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton,Germany,,DEU,48720.21,0,,106087,6895.65,65,TM_00119,0.1561,"$48,720.21"
TN_003241,Street Fighter 6 Tier Championship 2024,G_17,2024,4,2024-04-14,2024-05-08,24,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,United States,,USA,1288405.33,0,,702603,101174.83,144,TM_00074,0.7591,"$1,288,405.33"
TN_001922,Rainbow Six Siege Tier Championship 2015,G_09,2015,4,2015-04-16,2015-05-01,15,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,China,,CHN,547219.3,0,,418948,50273.76,120,TM_00084,0.578,"$547,219.30"
TN_004472,Counter-Strike 2 Tier Championship 2020,G_03,2020,7,2020-07-09,2020-07-22,13,Tier 3 (B-Tier / Minor),Online,Valve,Online,,GLB,36332.67,0,,87535,5689.77,65,TM_00006,0.1308,"$36,332.67"
TN_005343,PUBG: Battlegrounds Tier Championship 2021,G_18,2021,12,2021-12-04,2021-12-15,11,Tier 4 (Regional / Qualifier),Online,Krafton,Online,,GLB,47114.16,0,,24427,1880.88,77,TM_00027,0.7683,"$47,114.16"
TN_005370,Call of Duty: Warzone Tier Championship 2013,G_15,2013,3,2013-03-17,2013-04-12,26,Tier 1 (S-Tier / Premier),Offline (LAN),Activision,South Korea,,KOR,3542901.57,0,,867242,135289.75,156,TM_00131,1.6595,"$3,542,901.57"
